# teams=8 weeks=5 score=10,20 count=4992 (partial)
				10,11,25,7,15,27,1,24,21,3,2,18
				10,15,7,25,11,1,27,2,3,21,24,18
				10,15,7,25,11,1,27,3,2,24,21,18
				10,15,7,25,11,17,5,21,24,2,3,18
				10,15,7,25,11,17,5,24,21,3,2,18
				10,25,11,15,7,5,17,2,3,21,24,18
				10,25,11,15,7,5,17,3,2,24,21,18
				10,25,11,15,7,27,1,21,24,2,3,18
				10,25,11,15,7,27,1,24,21,3,2,18
				18,2,3,21,24,1,27,7,15,11,25,10
				18,2,3,21,24,1,27,15,7,25,11,10
				18,2,3,21,24,5,17,11,25,7,15,10
				18,2,3,21,24,5,17,25,11,15,7,10
				18,3,2,24,21,1,27,7,15,11,25,10
				18,3,2,24,21,1,27,15,7,25,11,10
				18,3,2,24,21,5,17,11,25,7,15,10
				18,3,2,24,21,5,17,25,11,15,7,10
				18,21,24,2,3,17,5,7,15,11,25,10
				18,21,24,2,3,17,5,15,7,25,11,10
				18,21,24,2,3,27,1,11,25,7,15,10
				18,21,24,2,3,27,1,25,11,15,7,10
				18,24,21,3,2,17,5,7,15,11,25,10
				18,24,21,3,2,17,5,15,7,25,11,10
				18,24,21,3,2,27,1,11,25,7,15,10
				18,24,21,3,2,27,1,25,11,15,7,10
			16,14,23,13,20,22,21,4,10,6,12,0
				18,2,3,8,9,1,11,15,17,25,27,26
				18,2,3,8,9,1,11,17,15,27,25,26
				18,2,3,8,9,5,7,25,27,15,17,26
				18,2,3,8,9,5,7,27,25,17,15,26
				18,3,2,9,8,1,11,15,17,25,27,26
				18,3,2,9,8,1,11,17,15,27,25,26
				18,3,2,9,8,5,7,25,27,15,17,26
				18,3,2,9,8,5,7,27,25,17,15,26
				18,8,9,2,3,7,5,15,17,25,27,26
				18,8,9,2,3,7,5,17,15,27,25,26
				18,8,9,2,3,11,1,25,27,15,17,26
				18,8,9,2,3,11,1,27,25,17,15,26
				18,9,8,3,2,7,5,15,17,25,27,26
				18,9,8,3,2,7,5,17,15,27,25,26
				18,9,8,3,2,11,1,25,27,15,17,26
				18,9,8,3,2,11,1,27,25,17,15,26
				26,15,17,25,27,1,11,2,3,8,9,18
				26,15,17,25,27,1,11,3,2,9,8,18
				26,15,17,25,27,7,5,8,9,2,3,18
				26,15,17,25,27,7,5,9,8,3,2,18
				26,17,15,27,25,1,11,2,3,8,9,18
				26,17,15,27,25,1,11,3,2,9,8,18
				26,17,15,27,25,7,5,8,9,2,3,18
				26,17,15,27,25,7,5,9,8,3,2,18
				26,25,27,15,17,5,7,2,3,8,9,18
				26,25,27,15,17,5,7,3,2,9,8,18
				26,25,27,15,17,11,1,8,9,2,3,18
				26,25,27,15,17,11,1,9,8,3,2,18
				26,27,25,17,15,5,7,2,3,8,9,18
				26,27,25,17,15,5,7,3,2,9,8,18
				26,27,25,17,15,11,1,8,9,2,3,18
				26,27,25,17,15,11,1,9,8,3,2,18
			16,14,23,13,20,22,21,10,4,12,6,0
				18,2,3,8,9,1,11,15,17,25,27,26
				18,2,3,8,9,1,11,17,15,27,25,26
				18,2,3,8,9,5,7,25,27,15,17,26
				18,2,3,8,9,5,7,27,25,17,15,26
				18,3,2,9,8,1,11,15,17,25,27,26
				18,3,2,9,8,1,11,17,15,27,25,26
				18,3,2,9,8,5,7,25,27,15,17,26
				18,3,2,9,8,5,7,27,25,17,15,26
				18,8,9,2,3,7,5,15,17,25,27,26
				18,8,9,2,3,7,5,17,15,27,25,26
				18,8,9,2,3,11,1,25,27,15,17,26
				18,8,9,2,3,11,1,27,25,17,15,26
				18,9,8,3,2,7,5,15,17,25,27,26
				18,9,8,3,2,7,5,17,15,27,25,26
				18,9,8,3,2,11,1,25,27,15,17,26
				18,9,8,3,2,11,1,27,25,17,15,26
				26,15,17,25,27,1,11,2,3,8,9,18
				26,15,17,25,27,1,11,3,2,9,8,18
				26,15,17,25,27,7,5,8,9,2,3,18
				26,15,17,25,27,7,5,9,8,3,2,18
				26,17,15,27,25,1,11,2,3,8,9,18
				26,17,15,27,25,1,11,3,2,9,8,18
				26,17,15,27,25,7,5,8,9,2,3,18
				26,17,15,27,25,7,5,9,8,3,2,18
				26,25,27,15,17,5,7,2,3,8,9,18
				26,25,27,15,17,5,7,3,2,9,8,18
				26,25,27,15,17,11,1,8,9,2,3,18
				26,25,27,15,17,11,1,9,8,3,2,18
				26,27,25,17,15,5,7,2,3,8,9,18
				26,27,25,17,15,5,7,3,2,9,8,18
				26,27,25,17,15,11,1,8,9,2,3,18
				26,27,25,17,15,11,1,9,8,3,2,18
			16,14,23,15,25,18,4,8,21,0,6,12
				2,1,13,5,20,7,27,9,10,24,26,22
				2,1,13,5,20,7,27,10,9,26,24,22
				2,1,13,5,20,17,11,24,26,9,10,22
				2,1,13,5,20,17,11,26,24,10,9,22
				2,5,20,1,13,11,17,9,10,24,26,22
				2,5,20,1,13,11,17,10,9,26,24,22
				2,5,20,1,13,27,7,24,26,9,10,22
				2,5,20,1,13,27,7,26,24,10,9,22
				2,13,1,20,5,7,27,9,10,24,26,22
				2,13,1,20,5,7,27,10,9,26,24,22
				2,13,1,20,5,17,11,24,26,9,10,22
				2,13,1,20,5,17,11,26,24,10,9,22
				2,20,5,13,1,11,17,9,10,24,26,22
				2,20,5,13,1,11,17,10,9,26,24,22
				2,20,5,13,1,27,7,24,26,9,10,22
				2,20,5,13,1,27,7,26,24,10,9,22
				22,9,10,24,26,7,27,1,13,5,20,2
				22,9,10,24,26,7,27,13,1,20,5,2
				22,9,10,24,26,11,17,5,20,1,13,2
				22,9,10,24,26,11,17,20,5,13,1,2
				22,10,9,26,24,7,27,1,13,5,20,2
				22,10,9,26,24,7,27,13,1,20,5,2
				22,10,9,26,24,11,17,5,20,1,13,2
				22,10,9,26,24,11,17,20,5,13,1,2
				22,24,26,9,10,17,11,1,13,5,20,2
				22,24,26,9,10,17,11,13,1,20,5,2
				22,24,26,9,10,27,7,5,20,1,13,2
				22,24,26,9,10,27,7,20,5,13,1,2
				22,26,24,10,9,17,11,1,13,5,20,2
				22,26,24,10,9,17,11,13,1,20,5,2
				22,26,24,10,9,27,7,5,20,1,13,2
				22,26,24,10,9,27,7,20,5,13,1,2
			16,14,23,15,25,18,4,21,8,6,0,12
				2,1,13,5,20,7,27,9,10,24,26,22
				2,1,13,5,20,7,27,10,9,26,24,22
				2,1,13,5,20,17,11,24,26,9,10,22
				2,1,13,5,20,17,11,26,24,10,9,22
				2,5,20,1,13,11,17,9,10,24,26,22
				2,5,20,1,13,11,17,10,9,26,24,22
				2,5,20,1,13,27,7,24,26,9,10,22
				2,5,20,1,13,27,7,26,24,10,9,22
				2,13,1,20,5,7,27,9,10,24,26,22
				2,13,1,20,5,7,27,10,9,26,24,22
				2,13,1,20,5,17,11,24,26,9,10,22
				2,13,1,20,5,17,11,26,24,10,9,22
				2,20,5,13,1,11,17,9,10,24,26,22
				2,20,5,13,1,11,17,10,9,26,24,22
				2,20,5,13,1,27,7,24,26,9,10,22
				2,20,5,13,1,27,7,26,24,10,9,22
				22,9,10,24,26,7,27,1,13,5,20,2
				22,9,10,24,26,7,27,13,1,20,5,2
				22,9,10,24,26,11,17,5,20,1,13,2
				22,9,10,24,26,11,17,20,5,13,1,2
				22,10,9,26,24,7,27,1,13,5,20,2
				22,10,9,26,24,7,27,13,1,20,5,2
				22,10,9,26,24,11,17,5,20,1,13,2
				22,10,9,26,24,11,17,20,5,13,1,2
				22,24,26,9,10,17,11,1,13,5,20,2
				22,24,26,9,10,17,11,13,1,20,5,2
				22,24,26,9,10,27,7,5,20,1,13,2
				22,24,26,9,10,27,7,20,5,13,1,2
				22,26,24,10,9,17,11,1,13,5,20,2
				22,26,24,10,9,17,11,13,1,20,5,2
				22,26,24,10,9,27,7,5,20,1,13,2
				22,26,24,10,9,27,7,20,5,13,1,2
			16,14,23,15,25,18,10,2,21,0,12,6
				8,7,13,11,20,1,27,3,4,24,26,22
				8,7,13,11,20,1,27,4,3,26,24,22
				8,7,13,11,20,17,5,24,26,3,4,22
				8,7,13,11,20,17,5,26,24,4,3,22
				8,11,20,7,13,5,17,3,4,24,26,22
				8,11,20,7,13,5,17,4,3,26,24,22
				8,11,20,7,13,27,1,24,26,3,4,22
				8,11,20,7,13,27,1,26,24,4,3,22
				8,13,7,20,11,1,27,3,4,24,26,22
				8,13,7,20,11,1,27,4,3,26,24,22
				8,13,7,20,11,17,5,24,26,3,4,22
				8,13,7,20,11,17,5,26,24,4,3,22
				8,20,11,13,7,5,17,3,4,24,26,22
				8,20,11,13,7,5,17,4,3,26,24,22
				8,20,11,13,7,27,1,24,26,3,4,22
				8,20,11,13,7,27,1,26,24,4,3,22
				22,3,4,24,26,1,27,7,13,11,20,8
				22,3,4,24,26,1,27,13,7,20,11,8
				22,3,4,24,26,5,17,11,20,7,13,8
				22,3,4,24,26,5,17,20,11,13,7,8
				22,4,3,26,24,1,27,7,13,11,20,8
				22,4,3,26,24,1,27,13,7,20,11,8
				22,4,3,26,24,5,17,11,20,7,13,8
				22,4,3,26,24,5,17,20,11,13,7,8
				22,24,26,3,4,17,5,7,13,11,20,8
				22,24,26,3,4,17,5,13,7,20,11,8
				22,24,26,3,4,27,1,11,20,7,13,8
				22,24,26,3,4,27,1,20,11,13,7,8
				22,26,24,4,3,17,5,7,13,11,20,8
				22,26,24,4,3,17,5,13,7,20,11,8
				22,26,24,4,3,27,1,11,20,7,13,8
				22,26,24,4,3,27,1,20,11,13,7,8
			16,14,23,15,25,18,10,21,2,12,0,6
				8,7,13,11,20,1,27,3,4,24,26,22
				8,7,13,11,20,1,27,4,3,26,24,22
				8,7,13,11,20,17,5,24,26,3,4,22
				8,7,13,11,20,17,5,26,24,4,3,22
				8,11,20,7,13,5,17,3,4,24,26,22
				8,11,20,7,13,5,17,4,3,26,24,22
				8,11,20,7,13,27,1,24,26,3,4,22
				8,11,20,7,13,27,1,26,24,4,3,22
				8,13,7,20,11,1,27,3,4,24,26,22
				8,13,7,20,11,1,27,4,3,26,24,22
				8,13,7,20,11,17,5,24,26,3,4,22
				8,13,7,20,11,17,5,26,24,4,3,22
				8,20,11,13,7,5,17,3,4,24,26,22
				8,20,11,13,7,5,17,4,3,26,24,22
				8,20,11,13,7,27,1,24,26,3,4,22
				8,20,11,13,7,27,1,26,24,4,3,22
				22,3,4,24,26,1,27,7,13,11,20,8
				22,3,4,24,26,1,27,13,7,20,11,8
				22,3,4,24,26,5,17,11,20,7,13,8
				22,3,4,24,26,5,17,20,11,13,7,8
				22,4,3,26,24,1,27,7,13,11,20,8
				22,4,3,26,24,1,27,13,7,20,11,8
				22,4,3,26,24,5,17,11,20,7,13,8
				22,4,3,26,24,5,17,20,11,13,7,8
				22,24,26,3,4,17,5,7,13,11,20,8
				22,24,26,3,4,17,5,13,7,20,11,8
				22,24,26,3,4,27,1,11,20,7,13,8
				22,24,26,3,4,27,1,20,11,13,7,8
				22,26,24,4,3,17,5,7,13,11,20,8
				22,26,24,4,3,17,5,13,7,20,11,8
				22,26,24,4,3,27,1,11,20,7,13,8
				22,26,24,4,3,27,1,20,11,13,7,8
			16,14,23,15,25,18,26,2,8,6,12,0
				21,13,17,20,27,1,11,3,4,9,10,22
				21,13,17,20,27,1,11,4,3,10,9,22
				21,13,17,20,27,7,5,9,10,3,4,22
				21,13,17,20,27,7,5,10,9,4,3,22
				21,17,13,27,20,1,11,3,4,9,10,22
				21,17,13,27,20,1,11,4,3,10,9,22
				21,17,13,27,20,7,5,9,10,3,4,22
				21,17,13,27,20,7,5,10,9,4,3,22
				21,20,27,13,17,5,7,3,4,9,10,22
				21,20,27,13,17,5,7,4,3,10,9,22
				21,20,27,13,17,11,1,9,10,3,4,22
				21,20,27,13,17,11,1,10,9,4,3,22
				21,27,20,17,13,5,7,3,4,9,10,22
				21,27,20,17,13,5,7,4,3,10,9,22
				21,27,20,17,13,11,1,9,10,3,4,22
				21,27,20,17,13,11,1,10,9,4,3,22
				22,3,4,9,10,1,11,13,17,20,27,21
				22,3,4,9,10,1,11,17,13,27,20,21
				22,3,4,9,10,5,7,20,27,13,17,21
				22,3,4,9,10,5,7,27,20,17,13,21
				22,4,3,10,9,1,11,13,17,20,27,21
				22,4,3,10,9,1,11,17,13,27,20,21
				22,4,3,10,9,5,7,20,27,13,17,21
				22,4,3,10,9,5,7,27,20,17,13,21
				22,9,10,3,4,7,5,13,17,20,27,21
				22,9,10,3,4,7,5,17,13,27,20,21
				22,9,10,3,4,11,1,20,27,13,17,21
				22,9,10,3,4,11,1,27,20,17,13,21
				22,10,9,4,3,7,5,13,17,20,27,21
				22,10,9,4,3,7,5,17,13,27,20,21
				22,10,9,4,3,11,1,20,27,13,17,21
				22,10,9,4,3,11,1,27,20,17,13,21
			16,14,23,15,25,18,26,8,2,12,6,0
				21,13,17,20,27,1,11,3,4,9,10,22
				21,13,17,20,27,1,11,4,3,10,9,22
				21,13,17,20,27,7,5,9,10,3,4,22
				21,13,17,20,27,7,5,10,9,4,3,22
				21,17,13,27,20,1,11,3,4,9,10,22
				21,17,13,27,20,1,11,4,3,10,9,22
				21,17,13,27,20,7,5,9,10,3,4,22
				21,17,13,27,20,7,5,10,9,4,3,22
				21,20,27,13,17,5,7,3,4,9,10,22
				21,20,27,13,17,5,7,4,3,10,9,22
				21,20,27,13,17,11,1,9,10,3,4,22
				21,20,27,13,17,11,1,10,9,4,3,22
				21,27,20,17,13,5,7,3,4,9,10,22
				21,27,20,17,13,5,7,4,3,10,9,22
				21,27,20,17,13,11,1,9,10,3,4,22
				21,27,20,17,13,11,1,10,9,4,3,22
				22,3,4,9,10,1,11,13,17,20,27,21
				22,3,4,9,10,1,11,17,13,27,20,21
				22,3,4,9,10,5,7,20,27,13,17,21
				22,3,4,9,10,5,7,27,20,17,13,21
				22,4,3,10,9,1,11,13,17,20,27,21
				22,4,3,10,9,1,11,17,13,27,20,21
				22,4,3,10,9,5,7,20,27,13,17,21
				22,4,3,10,9,5,7,27,20,17,13,21
				22,9,10,3,4,7,5,13,17,20,27,21
				22,9,10,3,4,7,5,17,13,27,20,21
				22,9,10,3,4,11,1,20,27,13,17,21
				22,9,10,3,4,11,1,27,20,17,13,21
				22,10,9,4,3,7,5,13,17,20,27,21
				22,10,9,4,3,7,5,17,13,27,20,21
				22,10,9,4,3,11,1,20,27,13,17,21
				22,10,9,4,3,11,1,27,20,17,13,21
0,3,9,5,11,18,16,21,19,17,15,26
	23,27,24,25,22,6,10,1,2,7,8,13
		14,1,22,3,15,4,8,21,11,12,20,27
			15,10,7,25,16,12,5,21,24,2,3,18
				6,1,17,4,26,13,22,8,20,9,23,11
				6,1,17,4,26,13,22,20,8,23,9,11
				6,1,17,4,26,14,19,9,23,8,20,11
				6,1,17,4,26,14,19,23,9,20,8,11
				6,4,26,1,17,19,14,8,20,9,23,11
				6,4,26,1,17,19,14,20,8,23,9,11
				6,4,26,1,17,22,13,9,23,8,20,11
				6,4,26,1,17,22,13,23,9,20,8,11
				6,17,1,26,4,13,22,8,20,9,23,11
				6,17,1,26,4,13,22,20,8,23,9,11
				6,17,1,26,4,14,19,9,23,8,20,11
				6,17,1,26,4,14,19,23,9,20,8,11
				6,26,4,17,1,19,14,8,20,9,23,11
				6,26,4,17,1,19,14,20,8,23,9,11
				6,26,4,17,1,22,13,9,23,8,20,11
				6,26,4,17,1,22,13,23,9,20,8,11
				11,8,20,9,23,13,22,1,17,4,26,6
				11,8,20,9,23,13,22,17,1,26,4,6
				11,8,20,9,23,19,14,4,26,1,17,6
				11,8,20,9,23,19,14,26,4,17,1,6
				11,9,23,8,20,14,19,1,17,4,26,6
				11,9,23,8,20,14,19,17,1,26,4,6
				11,9,23,8,20,22,13,4,26,1,17,6
				11,9,23,8,20,22,13,26,4,17,1,6
				11,20,8,23,9,13,22,1,17,4,26,6
				11,20,8,23,9,13,22,17,1,26,4,6
				11,20,8,23,9,19,14,4,26,1,17,6
				11,20,8,23,9,19,14,26,4,17,1,6
				11,23,9,20,8,14,19,1,17,4,26,6
				11,23,9,20,8,14,19,17,1,26,4,6
				11,23,9,20,8,22,13,4,26,1,17,6
				11,23,9,20,8,22,13,26,4,17,1,6
			15,10,7,25,16,12,5,24,21,3,2,18
				6,1,17,4,26,13,22,8,20,9,23,11
				6,1,17,4,26,13,22,20,8,23,9,11
				6,1,17,4,26,14,19,9,23,8,20,11
				6,1,17,4,26,14,19,23,9,20,8,11
				6,4,26,1,17,19,14,8,20,9,23,11
				6,4,26,1,17,19,14,20,8,23,9,11
				6,4,26,1,17,22,13,9,23,8,20,11
				6,4,26,1,17,22,13,23,9,20,8,11
				6,17,1,26,4,13,22,8,20,9,23,11
				6,17,1,26,4,13,22,20,8,23,9,11
				6,17,1,26,4,14,19,9,23,8,20,11
				6,17,1,26,4,14,19,23,9,20,8,11
				6,26,4,17,1,19,14,8,20,9,23,11
				6,26,4,17,1,19,14,20,8,23,9,11
				6,26,4,17,1,22,13,9,23,8,20,11
				6,26,4,17,1,22,13,23,9,20,8,11
				11,8,20,9,23,13,22,1,17,4,26,6
				11,8,20,9,23,13,22,17,1,26,4,6
				11,8,20,9,23,19,14,4,26,1,17,6
				11,8,20,9,23,19,14,26,4,17,1,6
				11,9,23,8,20,14,19,1,17,4,26,6
				11,9,23,8,20,14,19,17,1,26,4,6
				11,9,23,8,20,22,13,4,26,1,17,6
				11,9,23,8,20,22,13,26,4,17,1,6
				11,20,8,23,9,13,22,1,17,4,26,6
				11,20,8,23,9,13,22,17,1,26,4,6
				11,20,8,23,9,19,14,4,26,1,17,6
				11,20,8,23,9,19,14,26,4,17,1,6
				11,23,9,20,8,14,19,1,17,4,26,6
				11,23,9,20,8,14,19,17,1,26,4,6
				11,23,9,20,8,22,13,4,26,1,17,6
				11,23,9,20,8,22,13,26,4,17,1,6
			15,10,7,25,16,12,20,6,24,2,18,3
				11,0,5,9,23,1,22,13,17,19,26,21
				11,0,5,9,23,1,22,17,13,26,19,21
				11,0,5,9,23,4,14,19,26,13,17,21
				11,0,5,9,23,4,14,26,19,17,13,21
				11,5,0,23,9,1,22,13,17,19,26,21
				11,5,0,23,9,1,22,17,13,26,19,21
				11,5,0,23,9,4,14,19,26,13,17,21
				11,5,0,23,9,4,14,26,19,17,13,21
				11,9,23,0,5,14,4,13,17,19,26,21
				11,9,23,0,5,14,4,17,13,26,19,21
				11,9,23,0,5,22,1,19,26,13,17,21
				11,9,23,0,5,22,1,26,19,17,13,21
				11,23,9,5,0,14,4,13,17,19,26,21
				11,23,9,5,0,14,4,17,13,26,19,21
				11,23,9,5,0,22,1,19,26,13,17,21
				11,23,9,5,0,22,1,26,19,17,13,21
				21,13,17,19,26,1,22,0,5,9,23,11
				21,13,17,19,26,1,22,5,0,23,9,11
				21,13,17,19,26,14,4,9,23,0,5,11
				21,13,17,19,26,14,4,23,9,5,0,11
				21,17,13,26,19,1,22,0,5,9,23,11
				21,17,13,26,19,1,22,5,0,23,9,11
				21,17,13,26,19,14,4,9,23,0,5,11
				21,17,13,26,19,14,4,23,9,5,0,11
				21,19,26,13,17,4,14,0,5,9,23,11
				21,19,26,13,17,4,14,5,0,23,9,11
				21,19,26,13,17,22,1,9,23,0,5,11
				21,19,26,13,17,22,1,23,9,5,0,11
				21,26,19,17,13,4,14,0,5,9,23,11
				21,26,19,17,13,4,14,5,0,23,9,11
				21,26,19,17,13,22,1,9,23,0,5,11
				21,26,19,17,13,22,1,23,9,5,0,11
			15,10,7,25,16,12,20,24,6,18,2,3
				11,0,5,9,23,1,22,13,17,19,26,21
				11,0,5,9,23,1,22,17,13,26,19,21
				11,0,5,9,23,4,14,19,26,13,17,21
				11,0,5,9,23,4,14,26,19,17,13,21
				11,5,0,23,9,1,22,13,17,19,26,21
				11,5,0,23,9,1,22,17,13,26,19,21
				11,5,0,23,9,4,14,19,26,13,17,21
				11,5,0,23,9,4,14,26,19,17,13,21
				11,9,23,0,5,14,4,13,17,19,26,21
				11,9,23,0,5,14,4,17,13,26,19,21
				11,9,23,0,5,22,1,19,26,13,17,21
				11,9,23,0,5,22,1,26,19,17,13,21
				11,23,9,5,0,14,4,13,17,19,26,21
				11,23,9,5,0,14,4,17,13,26,19,21
				11,23,9,5,0,22,1,19,26,13,17,21
				11,23,9,5,0,22,1,26,19,17,13,21
				21,13,17,19,26,1,22,0,5,9,23,11
				21,13,17,19,26,1,22,5,0,23,9,11
				21,13,17,19,26,14,4,9,23,0,5,11
				21,13,17,19,26,14,4,23,9,5,0,11
				21,17,13,26,19,1,22,0,5,9,23,11
				21,17,13,26,19,1,22,5,0,23,9,11
				21,17,13,26,19,14,4,9,23,0,5,11
				21,17,13,26,19,14,4,23,9,5,0,11
				21,19,26,13,17,4,14,0,5,9,23,11
				21,19,26,13,17,4,14,5,0,23,9,11
				21,19,26,13,17,22,1,9,23,0,5,11
				21,19,26,13,17,22,1,23,9,5,0,11
				21,26,19,17,13,4,14,0,5,9,23,11
				21,26,19,17,13,4,14,5,0,23,9,11
				21,26,19,17,13,22,1,9,23,0,5,11
				21,26,19,17,13,22,1,23,9,5,0,11
			15,10,7,25,16,12,23,6,21,3,18,2
				11,0,5,8,20,1,19,14,17,22,26,24
				11,0,5,8,20,1,19,17,14,26,22,24
				11,0,5,8,20,4,13,22,26,14,17,24
				11,0,5,8,20,4,13,26,22,17,14,24
				11,5,0,20,8,1,19,14,17,22,26,24
				11,5,0,20,8,1,19,17,14,26,22,24
				11,5,0,20,8,4,13,22,26,14,17,24
				11,5,0,20,8,4,13,26,22,17,14,24
				11,8,20,0,5,13,4,14,17,22,26,24
				11,8,20,0,5,13,4,17,14,26,22,24
				11,8,20,0,5,19,1,22,26,14,17,24
				11,8,20,0,5,19,1,26,22,17,14,24
				11,20,8,5,0,13,4,14,17,22,26,24
				11,20,8,5,0,13,4,17,14,26,22,24
				11,20,8,5,0,19,1,22,26,14,17,24
				11,20,8,5,0,19,1,26,22,17,14,24
				24,14,17,22,26,1,19,0,5,8,20,11
				24,14,17,22,26,1,19,5,0,20,8,11
				24,14,17,22,26,13,4,8,20,0,5,11
				24,14,17,22,26,13,4,20,8,5,0,11
				24,17,14,26,22,1,19,0,5,8,20,11
				24,17,14,26,22,1,19,5,0,20,8,11
